0.3785, -0.0165, -0.929,0.37525, -0.0145, -0.93025,0.38375, -0.009500001, -0.9375001,0.3805, -0.00675, -0.927,0.38, 0.001, -0.92075,0.38725, -0.001, -0.91225,0.40675, -0.03125, -0.946,0.412, -0.01325, -0.9522501,0.45525, 0.05925, -0.9662501,0.5100001, 0.0795, -0.992,0.52, 0.112, -1.0245,0.57375, 0.1995, -1.02575,0.59725, 0.24375, -1.02125,0.64275, 0.257, -0.9547501,0.6135001, 0.3385, -1.0405,0.50475, 0.4895, -1.1275,0.51175, 0.53425, -1.0745,0.507, 0.58325, -1.08025,0.3435, 0.603, -1.15075,0.30975, 0.64375, -1.11575,0.27975, 0.74375, -1.0615,0.19725, 0.767, -1.0775,0.1205, 0.7135, -1.10475,0.12975, 0.711, -1.20275,0.06725001, 0.7952501, -1.15525,-0.09725001, 0.7155001, -1.133,-0.2695, 0.45975, -1.068,-0.36, 0.3355, -1.07575,-0.4505, 0.2275, -0.9992501,-0.617, 0.16075, -0.895,-0.77075, 0.01525, -0.8115,-0.78575, -0.0715, -0.771,-0.80525, -0.10975, -0.7055,-0.8610001, -0.47775, -0.67475,-0.8732501, -0.665, -0.68525,-0.78975, -0.8045, -0.65325,-0.737, -0.86875, -0.6385,-0.693, -0.9575, -0.64125,-0.63225, -1.0295, -0.7185,-0.385, -1.03075, -0.6950001,-0.255, -0.9945, -0.67125,-0.04375, -0.93275, -0.6745,0.02225, -0.8707501, -0.68725,0.06075, -0.82625, -0.78525,0.0855, -0.7455, -0.87375,0.07650001, -0.55875, -0.874,0.06775001, -0.5095, -0.87725,0.07875001, -0.4815, -0.8295,0.112, -0.472, -0.78925,0.1175, -0.496, -0.7735
-0.47775, -0.67475, -0.8732501,-0.665, -0.68525, -0.78975,-0.8045, -0.65325, -0.737,-0.86875, -0.6385, -0.693,-0.9575, -0.64125, -0.63225,-1.0295, -0.7185, -0.385,-1.03075, -0.6950001, -0.255,-0.9945, -0.67125, -0.04375,-0.93275, 0.1175, -0.496,-0.7735, -0.68725, 0.06075,-0.82625, -0.78525, 0.0855,-0.7455, -0.87375, 0.07650001,-0.55875, -0.874, 0.06775001,-0.5095, -0.87725, 0.07875001,-0.4815, -0.8295, 0.112,-0.472, -0.78925, 0,0, 0, 0.3785,-0.0165, -0.929, 0.37525,-0.0145, -0.93025, 0.38375,-0.009500001, -0.9375001, 0.3805,-0.00675, -0.927, 0.38,0.001, -0.92075, 0.38725,-0.001, -0.91225, 0.40675,-0.03125, -0.946, 0.412,-0.01325, -0.9522501, 0.45525,0.05925, -0.9662501, 0.5100001,0.0795, -0.992, 0.52,0.112, -1.0245, 0.57375,0.1995, -1.02575, 0.59725,0.24375, -1.02125, 0.64275,0.257, -0.9547501, 0.6135001,0.3385, -1.0405, 0.50475,0.4895, -1.1275, 0.51175,0.53425, -1.0745, 0.507,0.58325, -1.08025, 0.3435,0.603, -1.15075, 0.30975,0.64375, -1.11575, 0.27975,0.74375, -1.0615, 0.19725,0.767, -1.0775, 0.1205,0.7135, -1.10475, 0.12975,0.711, -1.20275, 0.06725001,0.7952501, -1.15525, -0.09725001,0.7155001, -1.133, -0.2695,0.45975, -1.068, -0.36,0.3355, -1.07575, -0.4505,0.2275, -0.9992501, -0.617,0.16075, -0.895, -0.77075,0.01525, -0.8115, -0.78575,-0.0715, -0.771, -0.80525,-0.10975, -0.7055, -0.8610001
0.34725, 0.006, -0.951,0.32975, -0.01725, -0.94525,0.3275, -0.009500001, -0.9367501,0.32925, 0.007, -0.927,0.331, 0.03875, -0.9235001,0.34875, 0.0335, -0.9540001,0.34475, -0.0185, -0.9507501,0.35825, -0.03425, -0.9615,0.375, -0.003, -0.98825,0.39625, 0.06575, -1.019,0.45775, 0.20475, -1.0525,0.462, 0.24175, -0.9787501,0.4845, 0.29025, -0.9455,0.41575, 0.39475, -1.0565,0.41575, 0.39475, -1.0565,0.3115, 0.5095, -1.11075,0.326, 0.5945, -1.147,0.36475, 0.7715001, -1.21825,0.334, 0.837, -1.24425,0.07250001, 0.7032501, -1.2705,-0.014, 0.71425, -1.2345,-0.09875, 0.6905, -1.197,-0.1185, 0.5732501, -1.42325,-0.12525, 0.5855, -1.38825,-0.1175, 0.5765, -1.224,-0.2035, 0.507, -1.13575,-0.2675, 0.51675, -1.1775,-0.31425, 0.4055, -1.15975,-0.5190001, 0.31275, -0.96675,-0.5745, 0.28975, -0.9515001,-0.64425, 0.259, -1.00575,-0.83925, 0.0275, -0.97225,-0.93125, -0.18175, -0.98875,-0.93125, -0.18175, -0.98875,-1.0555, -0.55175, -0.726,-1.0265, -1.16925, -0.68125,-0.8985, -1.354, -0.71675,-0.85725, -1.2015, -0.5847501,-0.75225, -1.1855, -0.65375,-0.6025, -1.13825, -0.7105001,-0.4245, -1.0625, -0.6915,-0.19975, -0.8215001, -0.63175,-0.1095, -0.7195, -0.5635,-0.0145, -0.68325, -0.56475,0.09125, -0.58925, -0.62375,0.112, -0.61225, -0.72075,0.13175, -0.5975, -0.78,0.10425, -0.59575, -0.79825,0.09425, -0.62525, -0.8502501,0.09875, -0.63225, -0.867
-0.55175, -0.726, -1.0265,-1.16925, -0.68125, -0.8985,-1.354, -0.71675, -0.85725,-1.2015, -0.5847501, -0.75225,-1.1855, -0.65375, -0.6025,-1.13825, -0.7105001, -0.4245,-1.0625, -0.6915, -0.19975,-0.8215001, -0.63175, -0.1095,-0.7195, 0.09875, -0.63225,-0.867, -0.56475, 0.09125,-0.58925, -0.62375, 0.112,-0.61225, -0.72075, 0.13175,-0.5975, -0.78, 0.10425,-0.59575, -0.79825, 0.09425,-0.62525, -0.8502501, 0.112,-0.472, -0.78925, 0.34725,0.006, -0.951, 0.32975,-0.01725, -0.94525, 0.3275,-0.009500001, -0.9367501, 0.32925,0.007, -0.927, 0.331,0.03875, -0.9235001, 0.34875,0.0335, -0.9540001, 0.34475,-0.0185, -0.9507501, 0.35825,-0.03425, -0.9615, 0.375,-0.003, -0.98825, 0.39625,0.06575, -1.019, 0.45775,0.20475, -1.0525, 0.462,0.24175, -0.9787501, 0.4845,0.29025, -0.9455, 0.41575,0.39475, -1.0565, 0.41575,0.39475, -1.0565, 0.3115,0.5095, -1.11075, 0.326,0.5945, -1.147, 0.36475,0.7715001, -1.21825, 0.334,0.837, -1.24425, 0.07250001,0.7032501, -1.2705, -0.014,0.71425, -1.2345, -0.09875,0.6905, -1.197, -0.1185,0.5732501, -1.42325, -0.12525,0.5855, -1.38825, -0.1175,0.5765, -1.224, -0.2035,0.507, -1.13575, -0.2675,0.51675, -1.1775, -0.31425,0.4055, -1.15975, -0.5190001,0.31275, -0.96675, -0.5745,0.28975, -0.9515001, -0.64425,0.259, -1.00575, -0.83925,0.0275, -0.97225, -0.93125,-0.18175, -0.98875, -0.93125,-0.18175, -0.98875, -1.0555
0.34125, 0.0195, -0.9635,0.35225, 0.0345, -0.9802501,0.33475, 0.02175, -0.9720001,0.335, -0.00075, -0.95425,0.338, 0.00525, -0.93125,0.34775, 0.03875, -0.9022501,0.37075, 0.03375, -0.8850001,0.3665, 0.0395, -0.867,0.3615, 0.02275, -0.8675001,0.381, 0.01875, -0.924,0.3675, 0.05475, -0.929,0.369, 0.06525, -0.93625,0.38775, 0.128, -0.9480001,0.451, 0.1525, -0.9267501,0.35675, 0.29125, -1.01275,0.35675, 0.29125, -1.01275,0.313, 0.35525, -1.0515,0.33925, 0.4095, -1.02925,0.35575, 0.5495, -1.16725,0.29125, 0.6390001, -1.13025,0.20575, 0.7952501, -1.1,0.169, 0.8190001, -1.05225,0.15125, 0.9472501, -1.111,0.14, 1.05725, -1.06675,-0.157, 0.93525, -1.11675,-0.3425, 0.92725, -1.19425,-0.22025, 0.81025, -1.01675,-0.2385, 0.7605, -1.128,-0.31675, 0.7040001, -1.14925,-0.3485, 0.586, -1.13925,-0.40625, 0.5475, -1.12075,-0.43725, 0.508, -1.13475,-0.59825, 0.45175, -1.05925,-0.6825, 0.34075, -1.048,-0.7855, 0.2205, -1.03425,-0.8855, 0.03825, -1.01025,-1.0615, -0.3925, -0.9277501,-1.06875, -0.6950001, -0.8880001,-1.05825, -0.9485, -0.8615,-0.8840001, -1.28925, -0.766,-0.7730001, -1.25775, -0.66825,-0.6727501, -1.14875, -0.58275,-0.52875, -1.12575, -0.52575,-0.40575, -1.07575, -0.517,-0.28975, -1.00325, -0.529,-0.06575, -0.7175, -0.476,0.0275, -0.66525, -0.518,0.085, -0.65075, -0.5825,0.11975, -0.6792501, -0.6867501,0.1295, -0.70675, -0.74225
0.03825, -1.01025, -1.0615,-0.3925, -0.9277501, -1.06875,-0.6950001, -0.8880001, -1.05825,-0.9485, -0.8615, -0.8840001,-1.28925, -0.766, -0.7730001,-1.25775, -0.66825, -0.6727501,-1.14875, -0.58275, -0.52875,-1.12575, -0.52575, -0.40575,-1.07575, 0.1295, -0.70675,-0.74225, -0.529, -0.06575,-0.7175, -0.476, 0.0275,-0.66525, -0.518, 0.085,-0.65075, -0.5825, 0.11975,-0.6792501, -0.6867501, 0.09425,-0.62525, -0.8502501, 0.34125,0.0195, -0.9635, 0.35225,0.0345, -0.9802501, 0.33475,0.02175, -0.9720001, 0.335,-0.00075, -0.95425, 0.338,0.00525, -0.93125, 0.34775,0.03875, -0.9022501, 0.37075,0.03375, -0.8850001, 0.3665,0.0395, -0.867, 0.3615,0.02275, -0.8675001, 0.381,0.01875, -0.924, 0.3675,0.05475, -0.929, 0.369,0.06525, -0.93625, 0.38775,0.128, -0.9480001, 0.451,0.1525, -0.9267501, 0.35675,0.29125, -1.01275, 0.35675,0.29125, -1.01275, 0.313,0.35525, -1.0515, 0.33925,0.4095, -1.02925, 0.35575,0.5495, -1.16725, 0.29125,0.6390001, -1.13025, 0.20575,0.7952501, -1.1, 0.169,0.8190001, -1.05225, 0.15125,0.9472501, -1.111, 0.14,1.05725, -1.06675, -0.157,0.93525, -1.11675, -0.3425,0.92725, -1.19425, -0.22025,0.81025, -1.01675, -0.2385,0.7605, -1.128, -0.31675,0.7040001, -1.14925, -0.3485,0.586, -1.13925, -0.40625,0.5475, -1.12075, -0.43725,0.508, -1.13475, -0.59825,0.45175, -1.05925, -0.6825,0.34075, -1.048, -0.7855,0.2205, -1.03425, -0.8855
0.3125, -0.06375001, -0.9562501,0.3565, -0.05175, -0.9787501,0.3565, -0.05175, -0.9787501,0.34775, -0.06325001, -0.9652501,0.3465, -0.06225, -0.92975,0.32875, -0.02925, -0.905,0.349, 0.014, -0.932,0.3705, 0.036, -0.98875,0.32725, -0.00675, -1.03875,0.3285, 0.00575, -1.03525,0.34625, 0.15325, -1.09375,0.39875, 0.194, -1.125,0.4405, 0.202, -1.17775,0.391, 0.343, -1.2035,0.3865, 0.39225, -1.2105,0.32125, 0.4175, -1.21825,0.26325, 0.42725, -1.271,0.184, 0.6012501, -1.3145,0.104, 0.6267501, -1.33775,0.03575, 0.7405, -1.3215,0.08775, 0.89025, -1.3445,0.0625, 1.0755, -1.43475,-0.11725, 1.07, -1.41725,-0.508, 0.6950001, -1.2355,-0.73575, 0.44225, -1.07375,-1.0255, -0.034, -1.12775,-1.1365, -0.24425, -1.09575,-1.1705, -0.4205, -1.05975,-1.157, -0.7355, -1.019,-1.061, -0.85625, -0.9455,-0.9935001, -0.90475, -0.825,-0.9137501, -0.975, -0.7055,-0.70775, -1.144, -0.60925,-0.5732501, -1.1905, -0.594,-0.38725, -1.128, -0.548,-0.321, -1.10175, -0.55625,-0.27575, -1.08875, -0.5845,-0.21175, -1.082, -0.60475,-0.15525, -1.0545, -0.6015,-0.0815, -1.039, -0.6365,0.042, -0.88675, -0.6605,0.10375, -0.7672501, -0.6845,0.161, -0.65025, -0.7235,0.2065, -0.57775, -0.7495,0.275, -0.5477501, -0.8285,0.29225, -0.53275, -0.853,0.291, -0.4315, -0.86775,0.2835, -0.409, -0.8800001,0.28525, -0.4295, -0.9045001,0.28425, -0.4395, -0.9102501
-1.08875, -0.5845, -0.21175,-1.082, -0.60475, -0.15525,-1.0545, -0.6015, -0.0815,-1.039, -0.6365, 0.042,-0.88675, -0.6605, 0.10375,-0.7672501, -0.6845, 0.161,-0.65025, -0.7235, 0.2065,-0.57775, -0.7495, 0.275,-0.5477501, 0.28425, -0.4395,-0.9102501, -0.853, 0.291,-0.4315, -0.86775, 0.2835,-0.409, -0.8800001, 0.28525,-0.4295, -0.9045001, 0.11975,-0.6792501, -0.6867501, 0.3125,-0.06375001, -0.9562501, 0.3565,-0.05175, -0.9787501, 0.3565,-0.05175, -0.9787501, 0.34775,-0.06325001, -0.9652501, 0.3465,-0.06225, -0.92975, 0.32875,-0.02925, -0.905, 0.349,0.014, -0.932, 0.3705,0.036, -0.98875, 0.32725,-0.00675, -1.03875, 0.3285,0.00575, -1.03525, 0.34625,0.15325, -1.09375, 0.39875,0.194, -1.125, 0.4405,0.202, -1.17775, 0.391,0.343, -1.2035, 0.3865,0.39225, -1.2105, 0.32125,0.4175, -1.21825, 0.26325,0.42725, -1.271, 0.184,0.6012501, -1.3145, 0.104,0.6267501, -1.33775, 0.03575,0.7405, -1.3215, 0.08775,0.89025, -1.3445, 0.0625,1.0755, -1.43475, -0.11725,1.07, -1.41725, -0.508,0.6950001, -1.2355, -0.73575,0.44225, -1.07375, -1.0255,-0.034, -1.12775, -1.1365,-0.24425, -1.09575, -1.1705,-0.4205, -1.05975, -1.157,-0.7355, -1.019, -1.061,-0.85625, -0.9455, -0.9935001,-0.90475, -0.825, -0.9137501,-0.975, -0.7055, -0.70775,-1.144, -0.60925, -0.5732501,-1.1905, -0.594, -0.38725,-1.128, -0.548, -0.321,-1.10175, -0.55625, -0.27575
0.24575, -0.016, -0.951,0.24825, -0.024, -0.9685,0.239, -0.01625, -0.96325,0.2685, 0.0245, -0.9680001,0.27425, 0.03, -0.9967501,0.28325, -0.00575, -1.0145,0.2805, -0.03175, -0.994,0.273, -0.0165, -0.961,0.266, 0.02025, -0.9345,0.266, 0.02025, -0.9345,0.352, 0.115, -1.12575,0.34525, 0.1935, -1.1475,0.313, 0.25875, -1.1575,0.26575, 0.4885, -1.22175,0.282, 0.6845, -1.395,0.2185, 0.716, -1.41325,0.27075, 0.6900001, -1.23075,0.224, 0.71375, -1.2045,0.19575, 0.738, -1.11775,0.1085, 0.7245001, -1.15975,0.0565, 0.70925, -1.2325,-0.0195, 0.7515, -1.27575,-0.089, 0.7305, -1.251,-0.20725, 0.62725, -1.24225,-0.313, 0.535, -1.24575,-0.6655, 0.2355, -1.2205,-0.7985001, 0.04175, -1.22025,-0.913, -0.18, -1.22,-1.2015, -0.77525, -0.8735,-1.107, -0.9925001, -0.9112501,-0.93725, -1.09275, -0.92325,-0.7865, -1.042, -0.7920001,-0.7235, -1.037, -0.7105001,-0.55625, -1.1465, -0.65025,-0.4475, -1.2055, -0.657,-0.4475, -1.2055, -0.657,-0.4475, -1.2055, -0.657,-0.098, -0.9647501, -0.57975,-0.01775, -0.84725, -0.62,0.1155, -0.7392501, -0.71925,0.1385, -0.71125, -0.73575,0.1385, -0.71125, -0.73575,0.163, -0.65275, -0.76775,0.16575, -0.59525, -0.7845001,0.17725, -0.49375, -0.81525,0.206, -0.46025, -0.914,0.22925, -0.4935, -0.9490001,0.2385, -0.50625, -0.92475,0.23, -0.50725, -0.87525,0.226, -0.50975, -0.8165001
-0.9647501, -0.57975, -0.01775,-0.84725, -0.62, 0.1155,-0.7392501, -0.71925, 0.1385,-0.71125, -0.73575, 0.1385,-0.71125, -0.73575, 0.163,-0.65275, -0.76775, 0.16575,-0.59525, -0.7845001, 0.17725,-0.49375, -0.81525, 0.206,-0.46025, 0.226, -0.50975,-0.8165001, -0.9490001, 0.2385,-0.50625, -0.92475, 0.23,-0.50725, -0.87525, 0.28525,-0.4295, -0.9045001, 0.24575,-0.016, -0.951, 0.24825,-0.024, -0.9685, 0.239,-0.01625, -0.96325, 0.2685,0.0245, -0.9680001, 0.27425,0.03, -0.9967501, 0.28325,-0.00575, -1.0145, 0.2805,-0.03175, -0.994, 0.273,-0.0165, -0.961, 0.266,0.02025, -0.9345, 0.266,0.02025, -0.9345, 0.352,0.115, -1.12575, 0.34525,0.1935, -1.1475, 0.313,0.25875, -1.1575, 0.26575,0.4885, -1.22175, 0.282,0.6845, -1.395, 0.2185,0.716, -1.41325, 0.27075,0.6900001, -1.23075, 0.224,0.71375, -1.2045, 0.19575,0.738, -1.11775, 0.1085,0.7245001, -1.15975, 0.0565,0.70925, -1.2325, -0.0195,0.7515, -1.27575, -0.089,0.7305, -1.251, -0.20725,0.62725, -1.24225, -0.313,0.535, -1.24575, -0.6655,0.2355, -1.2205, -0.7985001,0.04175, -1.22025, -0.913,-0.18, -1.22, -1.2015,-0.77525, -0.8735, -1.107,-0.9925001, -0.9112501, -0.93725,-1.09275, -0.92325, -0.7865,-1.042, -0.7920001, -0.7235,-1.037, -0.7105001, -0.55625,-1.1465, -0.65025, -0.4475,-1.2055, -0.657, -0.4475,-1.2055, -0.657, -0.4475,-1.2055, -0.657, -0.098
